time,best,best bound,gap %,status
0.3614161014556885,7.409999999999961,73.94999999999978,897.9757085020266,2
time,best,best bound,gap %,status
0.4229090213775635,7.514999999999965,15.285,103.39321357285525,2
time,best,best bound,gap %,status
0.4262838363647461,8.16499999999996,15.08,84.69075321494273,2
time,best,best bound,gap %,status
0.4423179626464844,9.71999999999996,10.485,7.870370370370811,2
time,best,best bound,gap %,status
0.45136094093322754,10.169999999999959,10.485,3.097345132743772,2
time,best,best bound,gap %,status
0.47226691246032715,10.269999999999957,10.34,0.6815968841289505,2
